,app,review,rating,tokenized_review,replaced_review
1000,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,👍,5,,
1001,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,힘들지만  살이  빠지는것  같아요.    땀이 많이나요   진짜 말을 할수가 없어요. 진짜 최고!!!!,5,최고,최고
1002,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,너무좋아요,5,,
1003,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,짱,5,,
1004,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,말이 필요없다. 운동 앱중에선 단연 이 어플이 최고!,5,필요 운동 최고,필요 운동 최고
1005,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,이 앱은 운동이 너무   잘되요. 이앱  짱짱맨입니다. 이앱 많이 깔아 주세요~♡그리고 우리 엄마 갑자기 예뻐졌어요.왜냐하면 이앱 때문입니다.(최고입니다.),5,운동 최고,운동 최고
1006,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,좋아요  꾸준하면  살이빠질것같아요,5,,
1007,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,좋아요~~ 집중적으로 운동이 잘되네요,5,집중 운동,집중 운동
1008,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,좋음,5,,
1009,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,몇년째 잘 사용하고 있습니다^^,5,,
1010,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,굿,5,,
1011,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,굿,5,,
1012,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,운동의 도움이 됨,5,운동 도움,운동 도움
1013,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,조아요,5,조아,조아
1014,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,최고에여,5,최고,최고
1015,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,우와~~,5,우와,우와
1016,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,조금했는데 금방 땀나고.. 계속할 수 있을거 같아요 동영상 따라하면 되고 알림도 울려주니 계속 안쳐다봐도 동작바뀌는걸 알 수 있고 시간설정도 할 수있어서 능력껏 할 수 있어요 효과보면 정식판 구매하려구요,5,동영상 동작 설정 구매,동영상 동작 설정 구매
1017,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,처음시작해서 10분짜리했는데 자세 따라하느라 한 20분은한것같네요 오늘처음이니까 10분짜리한번했는데도.. 진짜 운동효과대박이네요ㅋㅋ와... 제발 작심삼일을 100번하면 일년이라는데 이마음으로 열심히해야게서요ㅋㅋㄱ 땀대박♡,5,시작 자세 운동 마음,시작 자세 운동 마음
1018,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,지금 운동하고 있는데 너무좋은거 같아요,5,운동,운동
1019,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,굿굿이에요 굿ㅎㅎㅎ 뭔가 성취감 있어여,5,성취,성취
1020,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,최고의 어플,5,최고,최고
1021,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,구간이 짧아 이용하기 좋아요,5,구간,구간
1022,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,설명도 쉽고 따라하기도 좋고 최고의 어플,5,설명 최고,설명 최고
1023,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,최고예요!,5,최고,최고
1024,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,운동이 되네요 땀이 뻘뻘~~,5,운동,운동
1025,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,힘든데 좋습니다 운동되네요 꾸준히하는게 관건,5,운동 관건,운동 관건
1026,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,좋아요,5,,
1027,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,시단을 정해서 할 수가 있어서 제 수준에 맞게 운동이 가능하고 한가지 동작을 오랜 시간 하는 게 아니라 지루하지 않게 여러 부위 운동이 가능해서 엄청 좋아요~^^조금만 해도 힘들고 땀나네요~,5,시단 수준 운동 가능 동작 운동 가능,시단 수준 운동 가능 동작 운동 가능
1028,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,열심히 운동해야지~!,5,운동,운동
1029,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,간단히 운동하기 좋은 어플인거 같습니다~~,5,운동,운동
1030,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,진짜 몇년째 사용중... 최고다,5,최고,최고
1031,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,아주좋음,5,,
1032,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,최고인듯,5,최고,최고
1033,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,울긋불긋 근육생김 당황스럽다 여잔데,5,근육 생김 당황 여잔데,근육 생김 당황 여잔데
1034,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,집에서보고따라하기쉬워욤,5,,
1035,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,좋습니다 진짜 땀 쫙빼고 운동하기 좋네요!,5,운동,운동
1036,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,헬스끊어서 하다가 지속이 잘 안되서 힘들었었는데 곧바로 켜서 운동하고 싶을때 활용할수있어서 참 좋네요! 최고예요!!,5,헬스 지속 운동 활용 최고,헬스 지속 운동 활용 최고
1037,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,최고,5,최고,최고
1038,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,혼자운동하니 좋아요 ~^^,5,운동,운동
1039,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,유용합니다~,5,유용,유용
1040,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,매일종합나오기전에개별로다섯개다샀는데그럼 종합은공짜로주어야하는거아닌가요?,5,종합 개별 종합 공짜,종합 개별 종합 공짜
1041,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,꾸준히 이걸로 운동하는데 효과진짜좋습니다,5,운동,운동
1042,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,무료운동어플중최고,5,무료 운동 최고,무료 운동 최고
1043,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,5분 10분 짬날때마다 하기 좋아요,5,,
1044,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,좋은데요?  틈틈히 할수 있겠어요,5,,
1045,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,최고입니다,5,최고,최고
1046,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,티비보면서도 할 수 있고 시간이나 방법을 바꿔가면서 하면 효과도 좋아요. 감사!,5,티비 방법 감사,티비 방법 감사
1047,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,"어플 처음 써보고  와진짜좋다 생각햇어요.먼저운동하는거 영상보여주고 이후에 타이머 시간재고, 싸이클도 나한테 맞출수잇고요~ 다음날 같은 시간대에  운동하라고 알람도 떳어요 완전 짱임ㅋㅋ",5,운동 영상 타이머 재고 싸이클 운동 알람,운동 영상 타이머 재고 싸이클 운동 알람
1048,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,굿,5,,
1049,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,진짜 땀이 쭉쭉나네요..글구 알림기능이 있어서 좋은것같아요!,5,,
1050,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,"여태 했던 운동어플중 단연 최고. 진행방식도 깔끔하고 특히 초세고 멈출때 나는 알림과 ,영상을 보고 같이 할 수 있다는게 큰 장점. 운동하고 싶다면 이 앱 고민 말고 깔아봐도 됨",5,운동 최고 진행 방식 초세 영상 운동,운동 최고 진행 방식 초세 영상 운동
1051,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,매일 5분 투자로 건강 챙깁시다,5,투자 건강,투자 건강
1052,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,정식편다운받을까고민중,5,민중,민중
1053,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,정말좋음,5,,
1054,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,대박!완전 좋은 앱 찾았네요!땀이 쫙 났어요!,5,,
1055,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,이건 처음 !!,5,,
1056,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,꾸준히만 하면 정말 좋을듯,5,,
1057,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,차근차근 열심히. . . 아주 맘에 들어요.,5,,
1058,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,땀 나네요. 운동 제대로 되는것 같아요. 매일 운동도 조금씩 바뀌니까 지루하지도 않아요.,4,운동 운동,운동 운동
1059,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,꾸준히만 하면 좋은앱인것같아요,4,,
1060,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,허리 아픔 운동 부족,5,허리 아픔 운동 부족,허리 아픔 운동 부족
1061,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,너무 좋아요,5,,
1062,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,Good,4,,
1063,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,부담스럽지 않고 필요한것만 부분만 하시기도 좋고 타임도 지정할수있어 완추!,5,부담 필요 타임 지정,부담 필요 타임 지정
1064,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,시간되면 소리도나고 골고루 운동두 되니 좋네요ㅎ 10분만해도 땀이 주루륵ㅡㅡ,5,소리 운동 주루,소리 운동 주루
1065,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,뭐임대박!운동두개만했는데도땀줄줄,5,운동,운동
1066,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,10년 넘게 헬스 다녀도 이거로 3개월 한 거만도 못함. 이거 유료버전 다운 한번 받고 헬스장은 더 이상 안간다. 일주일에 세번은 빡세게 했더니 드디어 복근 생기고 52kg에서 49.6kg으로 살빠지고 골반과 다리 체형도 예뻐짐. 개발자님 완전 감사합니다.♡♡,5,헬스 유료 헬스 복근 골반 체형 감사,헬스 유료 헬스 복근 골반 체형 감사
1067,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,이거하고 5kg빠졌어요~^^,5,,
1068,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,열심히 하시긔,5,,
1069,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,완젼 쥬아,5,,
1070,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,이거 하면 살 많이빠지나여?,3,,
1071,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,운동하는데 도움 많이되네요,5,운동 도움,운동 도움
1073,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,굿,5,,
1074,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,이거  오늘  깔았는데 거이다했어요,5,,
1075,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,좋아요~,5,,
1076,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,적당한 강도로 한번할때 땀쫙나요.,4,강도,강도
1077,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,운동 동영상이 초세어주고 알아서 띵소리내주니 다른동작시작한지도알고 좋아유,5,운동 동영상 초세 소리 동작 시작,운동 동영상 초세 소리 동작 시작
1078,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,한번하고나면 온몸이 땀에 젖어요!!! 좋아요!!! ㅎㅎ,5,온몸,온몸
1079,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,매번 아침 점심 저녁으로 하는데  할때마다 땀이 비오듯이 쏟아짐.. 덕분에 배크기도 줄어들고 근육이 붙는느낌이 듬 앞으로도 열심히 아침 점심 저녁 으로 꾸준히 할생각임 좋아요ㅎ,5,점심 저녁 크기 근육 점심 저녁,점심 저녁 크기 근육 점심 저녁
1080,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,한국어 통역이 아쉽긴하지만...,4,한국어 통역,한국어 통역
1081,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,아주 좋네요,5,,
1082,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,진짜 운동됩니다,4,운동,운동
1083,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,괜찬네요,4,,
1084,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,아주좋아요,5,,
1085,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,재생이 멈추거나 버튼 눌러도 안 먹히는 것만 고치면 나머진 다 좋아요,4,재생 버튼 나머진,재생 버튼 나머진
1086,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,진짜잘돼요,4,,
1087,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,대박좋음,5,,
1088,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,저녁마다 10분씩하고 있는데 효과짱👍👍,5,저녁,저녁
1089,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,"이 프로그램을 보고 하면 좋습니다!   하지만, 돈을 내야한다는 것이...",4,프로그램,프로그램
1090,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,앞으로도 꾸준히하면 팔힘과 복근이 강해질것 같네요^^,5,복근,복근
1091,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,적당히하면 좋을듯합니다,5,,
1092,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,집에서도 운동하기 좋아요~^^,5,운동,운동
1093,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,집에서 윤동하기 정말 좋은거같아요,5,윤동,윤동
1094,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,이거 진짜 다이어트 됨,5,다이어트,다이어트
1095,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,쉽게따라할수있어서 좋은거같아요ㅎ,5,,
1096,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,쉽고 간단하면 운동효과 톡톡!!,5,운동,운동
1097,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,좋아요!!,5,,
1098,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,아무생각없이 그날그날 운동하니 넘나 좋은 것~,5,운동,운동
1099,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,그런데 읽어주는 기능 같은것 없나요,5,,
1100,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,좋음,5,,
1101,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,김진심,5,,
1102,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,별5개도 부족한  웹,5,부족,부족
1103,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,혼자서운동하기힘들때좋아요! 생각보다잘챙겨하게되네요 굿!,5,운동,운동
1104,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,좋아요ㅠㅠ,5,,
1105,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,데이타 안쓰시는 어머니에게 설치해드리고.마음에들어서 저도깔았습니다.  설치후 데이타없이됩니다.  동작이 어렵지않습니다. 설정에따라서  짧게 운동할수있어서 지치지않고 무리가지 않습니다. 근데 저는 무료라서 그런지 알람은 안울리네요.. 3일체험중일데 일주일해보고 유료결제하려고합니다,5,설치 마음 설치 동작 설정 운동 무리 무료 알람 체험 유료 결제,설치 마음 설치 동작 설정 운동 무리 무료 알람 체험 유료 결제
1106,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,생각날때마다 영상보며 하니까 자세 잡는데도 좋고 밤에 잠 안올때 틀고 하면 상쾌하게 운동하고 잘 수 있어요! 8키로 감량!,5,영상 자세 운동 감량,영상 자세 운동 감량
1107,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,군더더기없이 이것만하면 딱 될듯,5,군더더기,군더더기
1108,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,따라할 수 있어서 좋은데 한쪽 모습만 보여서 아쉬워요. 잘 따라하겠습니다.,4,한쪽 모습,한쪽 모습
1109,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,운동에 도움됩니다,5,운동 도움,운동 도움
1110,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,완존좋아요짱짱이에요살도많이줄어들것같아요별육천조만개!,5,완존 요살,완존 요살
1111,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,나름좋아여!!!!!!!배에11자가딱쳐밖혀있다는!!!!,5,,
1112,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,최고의운동이넹^^헥헥....,5,최고 운동,최고 운동
1113,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,똑같은운동 반복이 아니라서 지루하지않고 좋아요,5,운동 반복,운동 반복
1114,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,easy!,4,,
1115,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,운동짱짱,5,운동,운동
1116,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,ㅋㅋㅋㅋ,5,,
1117,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,오~~~이거 기대이상입니다,5,기대,기대
1118,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,운동되네요,5,운동,운동
1119,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,이가 살 빠지고 근육 생기나요?,5,근육,근육
1120,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,몇년째 운동할때 유용하게 쓰고 있어요,5,운동 유용,운동 유용
1121,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,집에서 하기에 딱!!,5,,
1122,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,너무좋음×100,5,,
1123,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,최고,5,최고,최고
1124,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,~^^,5,,
1125,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,아 뱃가죽이 떨어질거같고 숨이가쁜데 보람잇어여,5,뱃가죽 보람,뱃가죽 보람
1126,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,유료 결제할 맘이 듬,4,유료 결제,유료 결제
1127,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,정말좋아요! 이거만해도 방학동안 살뺄 수 있을듯.....?,5,,
1128,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,굳굳잡,5,,
1129,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,진짜좋아요 정말 근력 키우기에 도움이많이될거같아요 처음엔 진짜 힘들어요ㅋㅋ,5,근력 도움,근력 도움
1130,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,정말 좋은 어플이에요 시간맞춰서 운동할수도있공 그런데 동영상에 대한 설명이 적혀있으면 좋겠어요! 어디를 주의해서 운동해라 이런거,5,운동 동영상 설명 주의 운동,운동 동영상 설명 주의 운동
1131,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,너무 좋아요 ~~,5,,
1132,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,굿,5,,
1133,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,와 진짜 좋아용 ~ 이거 한번만 해도 땀 쫙빠지고 운동효과 쩌는듯 bb,5,운동,운동
1134,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,♡,5,,
1135,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,"무료이지만 운동도 부위별로 여러가지 안내해주고, 운동량도 상당합니다. 운동시간도 자동으로 알려주고, 적극 추천합니다.",5,무료 운동 안내 운동량 상당 운동 자동 적극 추천,무료 운동 안내 운동량 상당 운동 자동 적극 추천
1136,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,굿,5,,
1137,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,매일 꾸준히 운동합시다^^,5,운동,운동
1138,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,최고,5,최고,최고
1139,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,Good,4,,
1140,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,박준문,5,박준,박준
1141,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,영주,4,영주,영주
1142,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,"집에만 있지말고,게임만하지마시고 게임 대신 운동열심히하면 됨",4,게임 게임 운동,게임 게임 운동
1143,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,저만 꾸준히 하면되겠네요,5,,
1144,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,엄청 편하고 효과 쩜,5,,
1145,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,너무좋아요,5,,
1146,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,너무 좋아요,5,,
1147,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,아이들이 무척 좋아합니다,5,,
1148,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,좋은앱인것같아요,5,,
1149,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,굿,5,,
1150,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,집에서 혼자 운동하기 막막했는데 직접 보면서 강도있는 운동 쉽게 할수 있을것 같아요,4,운동 운동,운동 운동
1151,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,설명대로만 꾸준히 하면 최고의 운동효과가 될 듯,5,설명 최고 운동,설명 최고 운동
1152,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,몸이 좋아지는거 같아요 ㅎ,5,,
1153,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,설명이 더해졌다면 더좋았을꺼같아요 하지만 지금도 좋습니다!!,4,설명,설명
1154,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,무료임에도 기초 운동법도 다 있고 무엇보다 프로그램이나 배경이  정말 단순하고 간단해서 좋아요.,5,무료 기초 운동 프로그램 배경 단순,무료 기초 운동 프로그램 배경 단순
1155,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,복부할때 화면이 안보이는데 소리가 나와서 정맣 좋아요!,5,화면 소리,화면 소리
1156,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,동영상이 나와잇어서 너무 좋고 하고나니 땀이 많이나네요 ㅜㅠ,5,동영상,동영상
1157,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,사용한지 오래된 어플.. 동작추가하며 기본운동으로 사용하기 좋습니다,5,동작 추가 기본 운동,동작 추가 기본 운동
1158,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,ㅇㅇ,5,,
1159,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,좋네요 하지만 뭔가 노래 같은게 있음 좋겠네요,4,노래,노래
1160,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,근데허리아퍼,4,허리,허리
1161,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,동영상 보면서 같이 운동하니까 딱 좋네요  진짜 맘에 드네요ㅎㅎ,5,동영상 운동,동영상 운동
1162,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,최고,5,최고,최고
1163,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,좋아요,5,,
1164,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,동작이 어렵지않고 따라할수있는 수준이라 좋아요,4,동작 수준,동작 수준
1165,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,어디에 좋은지 알려주고 꾸준히하면단계가하나더!!!,5,단계,단계
1166,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,사람이 같이해주니 이해 굿굿굿굿굿,5,이해,이해
1168,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,제가 찾던 앱이에요ㅜㅜ,5,,
1169,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,동영상보면서 하나하나 따라하니까 운동도 잘되고 좋은거 같아요,5,동영상 운동,동영상 운동
1170,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,좋습니다,5,,
1171,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,.....♡♡♡♡♡,5,,
1172,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,게으름피우다가도  한번씩 해보게 되는 고마운앱입니다^^,4,게으름,게으름
1173,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,동영상보고 혼자서도 할 수 있어 좋네요.,5,동영상,동영상
1174,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,원하는부분 중점 운동 가능하네요^^,5,중점 운동 가능,중점 운동 가능
1175,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,엄청쉬운데다가 힘도들고 다이어트 효과 짱인것 같아요,5,다이어트,다이어트
1176,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,운동종류가 많으니   좋아요,5,운동 종류,운동 종류
1177,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,시간분배도 잘되어있고 지루하지않고 티비보면서 집에서하기 딱 좋네요👍,4,분배 티비,분배 티비
1178,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,좋아요,5,,
